transport,port,port_label,packet_count,byte_count,packet_fraction,byte_fraction
UDP,7205,UDP/7205,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7206,UDP/7206,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7207,UDP/7207,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7208,UDP/7208,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7209,UDP/7209,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7210,UDP/7210,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7211,UDP/7211,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7212,UDP/7212,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7213,UDP/7213,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7214,UDP/7214,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7215,UDP/7215,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7216,UDP/7216,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7217,UDP/7217,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7218,UDP/7218,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7219,UDP/7219,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7220,UDP/7220,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7221,UDP/7221,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7222,UDP/7222,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7223,UDP/7223,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7224,UDP/7224,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7225,UDP/7225,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7226,UDP/7226,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7227,UDP/7227,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7228,UDP/7228,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7229,UDP/7229,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7230,UDP/7230,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7231,UDP/7231,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7232,UDP/7232,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7233,UDP/7233,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7234,UDP/7234,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7235,UDP/7235,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7236,UDP/7236,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7237,UDP/7237,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7238,UDP/7238,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7239,UDP/7239,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7240,UDP/7240,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7241,UDP/7241,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7242,UDP/7242,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7243,UDP/7243,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7244,UDP/7244,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7245,UDP/7245,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7246,UDP/7246,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7247,UDP/7247,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7248,UDP/7248,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7249,UDP/7249,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7250,UDP/7250,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7251,UDP/7251,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7252,UDP/7252,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7253,UDP/7253,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7254,UDP/7254,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7255,UDP/7255,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7256,UDP/7256,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7257,UDP/7257,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7258,UDP/7258,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7259,UDP/7259,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7260,UDP/7260,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7261,UDP/7261,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7262,UDP/7262,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7263,UDP/7263,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7264,UDP/7264,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7265,UDP/7265,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7266,UDP/7266,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7267,UDP/7267,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7268,UDP/7268,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7269,UDP/7269,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7270,UDP/7270,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7271,UDP/7271,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7272,UDP/7272,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7273,UDP/7273,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7274,UDP/7274,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7275,UDP/7275,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7276,UDP/7276,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7277,UDP/7277,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7278,UDP/7278,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7279,UDP/7279,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7280,UDP/7280,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7281,UDP/7281,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7282,UDP/7282,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7283,UDP/7283,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7284,UDP/7284,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7285,UDP/7285,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7286,UDP/7286,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7287,UDP/7287,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7288,UDP/7288,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7289,UDP/7289,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7290,UDP/7290,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7291,UDP/7291,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7292,UDP/7292,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7293,UDP/7293,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7294,UDP/7294,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7295,UDP/7295,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7296,UDP/7296,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7297,UDP/7297,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7298,UDP/7298,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7299,UDP/7299,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7300,UDP/7300,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7301,UDP/7301,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7302,UDP/7302,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7303,UDP/7303,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7304,UDP/7304,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7305,UDP/7305,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7306,UDP/7306,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7307,UDP/7307,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7308,UDP/7308,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7309,UDP/7309,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7310,UDP/7310,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7311,UDP/7311,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7312,UDP/7312,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7313,UDP/7313,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7314,UDP/7314,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7315,UDP/7315,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7316,UDP/7316,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7317,UDP/7317,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7318,UDP/7318,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7319,UDP/7319,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7320,UDP/7320,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7321,UDP/7321,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7322,UDP/7322,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7323,UDP/7323,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7324,UDP/7324,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7325,UDP/7325,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7326,UDP/7326,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7327,UDP/7327,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7328,UDP/7328,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7329,UDP/7329,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7330,UDP/7330,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7331,UDP/7331,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7332,UDP/7332,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7333,UDP/7333,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7334,UDP/7334,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7335,UDP/7335,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7336,UDP/7336,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7337,UDP/7337,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7338,UDP/7338,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7339,UDP/7339,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7340,UDP/7340,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7341,UDP/7341,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7342,UDP/7342,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7343,UDP/7343,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7344,UDP/7344,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7345,UDP/7345,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7346,UDP/7346,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7347,UDP/7347,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7348,UDP/7348,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7349,UDP/7349,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7350,UDP/7350,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7351,UDP/7351,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7352,UDP/7352,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7353,UDP/7353,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7354,UDP/7354,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7355,UDP/7355,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7356,UDP/7356,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7357,UDP/7357,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7358,UDP/7358,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7359,UDP/7359,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7360,UDP/7360,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7361,UDP/7361,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7362,UDP/7362,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7363,UDP/7363,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7364,UDP/7364,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7365,UDP/7365,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7366,UDP/7366,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7367,UDP/7367,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7368,UDP/7368,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7369,UDP/7369,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7370,UDP/7370,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7371,UDP/7371,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7372,UDP/7372,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7373,UDP/7373,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7374,UDP/7374,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7375,UDP/7375,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7376,UDP/7376,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7377,UDP/7377,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7378,UDP/7378,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7379,UDP/7379,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7380,UDP/7380,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7381,UDP/7381,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7382,UDP/7382,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7383,UDP/7383,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7384,UDP/7384,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7385,UDP/7385,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7386,UDP/7386,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7387,UDP/7387,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7388,UDP/7388,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7389,UDP/7389,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7390,UDP/7390,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7391,UDP/7391,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7392,UDP/7392,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7393,UDP/7393,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7394,UDP/7394,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7395,UDP/7395,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7396,UDP/7396,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7397,UDP/7397,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7398,UDP/7398,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7399,UDP/7399,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7401,UDP/7401,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7402,UDP/7402,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7403,UDP/7403,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7404,UDP/7404,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7405,UDP/7405,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7406,UDP/7406,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7407,UDP/7407,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7408,UDP/7408,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7409,UDP/7409,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7410,UDP/7410,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7411,UDP/7411,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7412,UDP/7412,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7413,UDP/7413,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7414,UDP/7414,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7415,UDP/7415,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7416,UDP/7416,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7417,UDP/7417,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7418,UDP/7418,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7419,UDP/7419,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7420,UDP/7420,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7421,UDP/7421,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7422,UDP/7422,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7423,UDP/7423,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7424,UDP/7424,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7425,UDP/7425,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7426,UDP/7426,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7427,UDP/7427,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7428,UDP/7428,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7429,UDP/7429,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7430,UDP/7430,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7431,UDP/7431,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7432,UDP/7432,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7433,UDP/7433,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7434,UDP/7434,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7435,UDP/7435,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7436,UDP/7436,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7437,UDP/7437,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7438,UDP/7438,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7439,UDP/7439,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7440,UDP/7440,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7441,UDP/7441,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7442,UDP/7442,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7443,UDP/7443,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7444,UDP/7444,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7445,UDP/7445,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7446,UDP/7446,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7448,UDP/7448,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7449,UDP/7449,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7450,UDP/7450,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7451,UDP/7451,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7452,UDP/7452,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7453,UDP/7453,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7454,UDP/7454,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7455,UDP/7455,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7456,UDP/7456,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7457,UDP/7457,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7458,UDP/7458,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7459,UDP/7459,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7460,UDP/7460,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7461,UDP/7461,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7462,UDP/7462,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7463,UDP/7463,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7464,UDP/7464,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7465,UDP/7465,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7466,UDP/7466,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7467,UDP/7467,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7468,UDP/7468,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7469,UDP/7469,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7470,UDP/7470,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7471,UDP/7471,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7472,UDP/7472,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7473,UDP/7473,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7474,UDP/7474,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7475,UDP/7475,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7476,UDP/7476,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7477,UDP/7477,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7478,UDP/7478,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7479,UDP/7479,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7480,UDP/7480,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7481,UDP/7481,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7482,UDP/7482,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7483,UDP/7483,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7484,UDP/7484,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7485,UDP/7485,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7486,UDP/7486,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7487,UDP/7487,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7488,UDP/7488,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7489,UDP/7489,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7490,UDP/7490,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7491,UDP/7491,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7492,UDP/7492,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7493,UDP/7493,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7494,UDP/7494,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7495,UDP/7495,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7496,UDP/7496,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7497,UDP/7497,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7498,UDP/7498,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7499,UDP/7499,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7500,UDP/7500,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7501,UDP/7501,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7502,UDP/7502,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7503,UDP/7503,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7504,UDP/7504,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7505,UDP/7505,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7506,UDP/7506,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7507,UDP/7507,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7508,UDP/7508,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7509,UDP/7509,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7510,UDP/7510,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7511,UDP/7511,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7512,UDP/7512,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7513,UDP/7513,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7514,UDP/7514,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7515,UDP/7515,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7516,UDP/7516,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7517,UDP/7517,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7518,UDP/7518,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7519,UDP/7519,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7520,UDP/7520,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7521,UDP/7521,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7522,UDP/7522,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7523,UDP/7523,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7524,UDP/7524,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7525,UDP/7525,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7526,UDP/7526,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7527,UDP/7527,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7528,UDP/7528,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7529,UDP/7529,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7530,UDP/7530,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7531,UDP/7531,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7532,UDP/7532,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7533,UDP/7533,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7534,UDP/7534,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7535,UDP/7535,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7536,UDP/7536,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7537,UDP/7537,380,18240,5.664465657046817e-07,1.2543292380239015e-07
UDP,7538,UDP/7538,380,18240,5.664465657046817e-07,1.2543292380239015e-07
