level,campaign_second,epoch_second,packet_count,byte_count,pps,Bps
L1,62304,1782963599,12,924,12,924
L1,62305,1782963600,12,924,12,924
L1,62306,1782963601,12,924,12,924
L1,62307,1782963602,12,924,12,924
L1,62308,1782963603,12,924,12,924
L1,62309,1782963604,12,924,12,924
L1,62310,1782963605,6,462,6,462
L1,62316,1782963611,6,462,6,462
L1,62317,1782963612,12,924,12,924
L1,62318,1782963613,12,924,12,924
L1,62319,1782963614,12,924,12,924
L1,62320,1782963615,12,924,12,924
L1,62321,1782963616,12,924,12,924
L1,62322,1782963617,12,924,12,924
L1,62323,1782963618,12,924,12,924
L1,62324,1782963619,12,924,12,924
L1,62325,1782963620,12,924,12,924
L1,62326,1782963621,6162,413868,6162,413868
L1,62327,1782963622,5862,394320,5862,394320
L1,62328,1782963623,12,924,12,924
L1,62329,1782963624,12,924,12,924
L1,62330,1782963625,12,924,12,924
L1,62331,1782963626,12,924,12,924
L1,62332,1782963627,12,924,12,924
L1,62333,1782963628,12,924,12,924
L1,62334,1782963629,12,924,12,924
L1,62335,1782963630,12,924,12,924
L1,62336,1782963631,12,924,12,924
L1,62337,1782963632,12,924,12,924
L1,62338,1782963633,12,924,12,924
L1,62339,1782963634,12,924,12,924
L1,62340,1782963635,12,924,12,924
L1,62341,1782963636,12,924,12,924
L1,62342,1782963637,12,924,12,924
L1,62343,1782963638,12,924,12,924
L1,62344,1782963639,12,924,12,924
L1,62345,1782963640,12,924,12,924
L1,62346,1782963641,12,924,12,924
L1,62347,1782963642,12,924,12,924
L1,62348,1782963643,12,924,12,924
L1,62349,1782963644,12,924,12,924
L1,62350,1782963645,12,924,12,924
L1,62351,1782963646,12,924,12,924
L1,62352,1782963647,12,924,12,924
L1,62353,1782963648,12,924,12,924
L1,62354,1782963649,12,924,12,924
L1,62355,1782963650,12,924,12,924
L1,62361,1782963656,6,462,6,462
L1,62362,1782963657,12,924,12,924
L1,62363,1782963658,12,924,12,924
L1,62364,1782963659,12,924,12,924
L1,62365,1782963660,12,924,12,924
L1,62366,1782963661,12,924,12,924
L1,62367,1782963662,12,924,12,924
L1,62368,1782963663,12,924,12,924
L1,62369,1782963664,12,924,12,924
L1,62370,1782963665,12,924,12,924
L1,62371,1782963666,3015,202188,3015,202188
L1,62372,1782963667,9009,606000,9009,606000
L1,62373,1782963668,12,924,12,924
L1,62374,1782963669,12,924,12,924
L1,62375,1782963670,12,924,12,924
L1,62376,1782963671,12,924,12,924
L1,62377,1782963672,12,924,12,924
L1,62378,1782963673,12,924,12,924
L1,62379,1782963674,12,924,12,924
L1,62380,1782963675,12,924,12,924
L1,62381,1782963676,12,924,12,924
L1,62382,1782963677,12,924,12,924
L1,62383,1782963678,12,924,12,924
L1,62384,1782963679,12,924,12,924
L1,62385,1782963680,12,924,12,924
L1,62386,1782963681,12,924,12,924
L1,62387,1782963682,12,924,12,924
L1,62388,1782963683,12,924,12,924
L1,62389,1782963684,12,924,12,924
L1,62390,1782963685,12,924,12,924
L1,62391,1782963686,12,924,12,924
L1,62392,1782963687,12,924,12,924
L1,62393,1782963688,12,924,12,924
L1,62394,1782963689,12,924,12,924
L1,62395,1782963690,12,924,12,924
L1,62396,1782963691,12,924,12,924
L1,62397,1782963692,12,924,12,924
L1,62398,1782963693,12,924,12,924
L1,62399,1782963694,12,924,12,924
L1,62400,1782963695,12,924,12,924
L1,62406,1782963701,6,462,6,462
L1,62407,1782963702,12,924,12,924
L1,62408,1782963703,12,924,12,924
L1,62409,1782963704,12,924,12,924
L1,62410,1782963705,12,924,12,924
L1,62411,1782963706,12,924,12,924
L1,62412,1782963707,12,924,12,924
L1,62413,1782963708,12,924,12,924
L1,62414,1782963709,12,924,12,924
L1,62415,1782963710,12,924,12,924
L1,62416,1782963711,2220,148752,2220,148752
L1,62417,1782963712,9804,659436,9804,659436
L1,62418,1782963713,12,924,12,924
L1,62419,1782963714,12,924,12,924
L1,62420,1782963715,12,924,12,924
L1,62421,1782963716,12,924,12,924
L1,62422,1782963717,12,924,12,924
L1,62423,1782963718,12,924,12,924
L1,62424,1782963719,12,924,12,924
L1,62425,1782963720,12,924,12,924
L1,62426,1782963721,12,924,12,924
L1,62427,1782963722,12,924,12,924
L1,62428,1782963723,12,924,12,924
L1,62429,1782963724,12,924,12,924
L1,62430,1782963725,12,924,12,924
L1,62431,1782963726,12,924,12,924
L1,62432,1782963727,12,924,12,924
L1,62433,1782963728,12,924,12,924
L1,62434,1782963729,12,924,12,924
L1,62435,1782963730,12,924,12,924
L1,62436,1782963731,12,924,12,924
L1,62437,1782963732,12,924,12,924
L1,62438,1782963733,12,924,12,924
L1,62439,1782963734,12,924,12,924
L1,62440,1782963735,12,924,12,924
L1,62441,1782963736,12,924,12,924
L1,62442,1782963737,12,924,12,924
L1,62443,1782963738,12,924,12,924
L1,62444,1782963739,12,924,12,924
L1,62445,1782963740,12,924,12,924
L1,62451,1782963746,6,462,6,462
L1,62452,1782963747,12,924,12,924
L1,62453,1782963748,12,924,12,924
L1,62454,1782963749,12,924,12,924
L1,62455,1782963750,12,924,12,924
L1,62456,1782963751,12,924,12,924
L1,62457,1782963752,12,924,12,924
L1,62458,1782963753,12,924,12,924
L1,62459,1782963754,12,924,12,924
L1,62460,1782963755,12,924,12,924
L1,62461,1782963756,1203,80334,1203,80334
L1,62462,1782963757,10821,727854,10821,727854
L1,62463,1782963758,12,924,12,924
L1,62464,1782963759,12,924,12,924
L1,62465,1782963760,12,924,12,924
L1,62466,1782963761,6,462,6,462
L1,62467,1782963762,12,924,12,924
L1,62468,1782963763,12,924,12,924
L1,62469,1782963764,12,924,12,924
L1,62470,1782963765,12,924,12,924
L1,62471,1782963766,12,924,12,924
L1,62472,1782963767,12,924,12,924
L1,62473,1782963768,12,924,12,924
L1,62474,1782963769,12,924,12,924
L1,62475,1782963770,12,924,12,924
L1,62476,1782963771,12,924,12,924
L1,62477,1782963772,12,924,12,924
L1,62478,1782963773,12,924,12,924
L1,62479,1782963774,12,924,12,924
L1,62480,1782963775,12,924,12,924
L1,62481,1782963776,12,924,12,924
L1,62482,1782963777,12,924,12,924
L1,62483,1782963778,12,924,12,924
L1,62484,1782963779,12,924,12,924
L1,62485,1782963780,12,924,12,924
L1,62486,1782963781,12,924,12,924
L1,62487,1782963782,12,924,12,924
L1,62488,1782963783,12,924,12,924
L1,62489,1782963784,12,924,12,924
L1,62490,1782963785,12,924,12,924
L1,62491,1782963786,6,462,6,462
L1,63232,1782964527,12,924,12,924
L1,63233,1782964528,12,924,12,924
L1,63234,1782964529,12,924,12,924
L1,63235,1782964530,12,924,12,924
L1,63236,1782964531,12,924,12,924
L1,63237,1782964532,12,924,12,924
L1,63238,1782964533,12,924,12,924
L1,63239,1782964534,12,924,12,924
L1,63240,1782964535,12,924,12,924
L1,63241,1782964536,12,924,12,924
L1,63242,1782964537,24,1773,24,1773
L1,63243,1782964538,12,924,12,924
L1,63244,1782964539,528,36489,528,36489
L1,63245,1782964540,12,924,12,924
L1,63246,1782964541,24,1938,24,1938
L1,63247,1782964542,12,924,12,924
L1,63248,1782964543,12,924,12,924
L1,63249,1782964544,36,2622,36,2622
L1,63250,1782964545,36,2622,36,2622
L1,63251,1782964546,36,2622,36,2622
L1,63252,1782964547,36,2622,36,2622
L1,63253,1782964548,36,2622,36,2622
L1,63254,1782964549,36,2622,36,2622
L1,63255,1782964550,36,2622,36,2622
L1,63256,1782964551,36,2622,36,2622
L1,63257,1782964552,36,2622,36,2622
L1,63258,1782964553,36,2622,36,2622
L1,63259,1782964554,36,2622,36,2622
L1,63260,1782964555,36,2622,36,2622
L1,63261,1782964556,24,1773,24,1773
L1,63262,1782964557,12,924,12,924
L1,63263,1782964558,12,924,12,924
L1,63264,1782964559,12,924,12,924
L1,63265,1782964560,12,924,12,924
L1,63266,1782964561,12,924,12,924
L1,63267,1782964562,12,924,12,924
L1,63268,1782964563,12,924,12,924
L1,63269,1782964564,12,924,12,924
L1,63270,1782964565,12,924,12,924
L1,63271,1782964566,6,462,6,462
L1,63274,1782964569,12,924,12,924
L1,63275,1782964570,12,924,12,924
L1,63276,1782964571,12,924,12,924
L1,63277,1782964572,12,924,12,924
L1,63278,1782964573,12,924,12,924
L1,63279,1782964574,12,924,12,924
L1,63280,1782964575,12,924,12,924
L1,63281,1782964576,12,924,12,924
L1,63282,1782964577,12,924,12,924
L1,63283,1782964578,12,924,12,924
L1,63284,1782964579,24,1773,24,1773
L1,63285,1782964580,12,924,12,924
L1,63286,1782964581,528,36483,528,36483
L1,63287,1782964582,12,924,12,924
L1,63288,1782964583,24,1938,24,1938
L1,63289,1782964584,12,924,12,924
L1,63290,1782964585,24,1773,24,1773
L1,63291,1782964586,36,2622,36,2622
L1,63292,1782964587,36,2622,36,2622
L1,63293,1782964588,36,2622,36,2622
L1,63294,1782964589,36,2622,36,2622
L1,63295,1782964590,36,2622,36,2622
L1,63296,1782964591,36,2622,36,2622
L1,63297,1782964592,36,2622,36,2622
L1,63298,1782964593,36,2622,36,2622
L1,63299,1782964594,36,2622,36,2622
L1,63300,1782964595,36,2622,36,2622
L1,63301,1782964596,36,2622,36,2622
L1,63302,1782964597,36,2622,36,2622
L1,63303,1782964598,36,2622,36,2622
L1,63304,1782964599,12,924,12,924
L1,63305,1782964600,12,924,12,924
L1,63306,1782964601,12,924,12,924
L1,63307,1782964602,12,924,12,924
L1,63308,1782964603,12,924,12,924
L1,63309,1782964604,12,924,12,924
L1,63310,1782964605,12,924,12,924
L1,63311,1782964606,12,924,12,924
L1,63312,1782964607,12,924,12,924
L1,63313,1782964608,6,462,6,462
L1,63316,1782964611,12,924,12,924
L1,63317,1782964612,12,924,12,924
L1,63318,1782964613,12,924,12,924
L1,63319,1782964614,12,924,12,924
L1,63320,1782964615,12,924,12,924
L1,63321,1782964616,12,924,12,924
L1,63322,1782964617,12,924,12,924
L1,63323,1782964618,12,924,12,924
L1,63324,1782964619,12,924,12,924
L1,63325,1782964620,12,924,12,924
L1,63326,1782964621,24,1773,24,1773
L1,63327,1782964622,12,924,12,924
L1,63328,1782964623,528,36477,528,36477
L1,63329,1782964624,12,924,12,924
L1,63330,1782964625,24,1938,24,1938
L1,63331,1782964626,12,924,12,924
L1,63332,1782964627,24,1773,24,1773
L1,63333,1782964628,36,2622,36,2622
L1,63334,1782964629,36,2622,36,2622
L1,63335,1782964630,36,2622,36,2622
L1,63336,1782964631,36,2622,36,2622
L1,63337,1782964632,36,2622,36,2622
L1,63338,1782964633,36,2622,36,2622
L1,63339,1782964634,36,2622,36,2622
L1,63340,1782964635,36,2622,36,2622
L1,63341,1782964636,36,2622,36,2622
L1,63342,1782964637,36,2622,36,2622
L1,63343,1782964638,36,2622,36,2622
L1,63344,1782964639,36,2622,36,2622
L1,63345,1782964640,36,2622,36,2622
L1,63346,1782964641,12,924,12,924
L1,63347,1782964642,12,924,12,924
L1,63348,1782964643,12,924,12,924
L1,63349,1782964644,12,924,12,924
L1,63350,1782964645,12,924,12,924
L1,63351,1782964646,12,924,12,924
L1,63352,1782964647,6,462,6,462
L1,63353,1782964648,12,924,12,924
L1,63354,1782964649,12,924,12,924
L1,63355,1782964650,12,924,12,924
L1,63358,1782964653,12,924,12,924
L1,63359,1782964654,12,924,12,924
L1,63360,1782964655,12,924,12,924
L1,63361,1782964656,6,462,6,462
L1,63362,1782964657,12,924,12,924
L1,63363,1782964658,12,924,12,924
L1,63364,1782964659,12,924,12,924
L1,63365,1782964660,12,924,12,924
L1,63366,1782964661,12,924,12,924
L1,63367,1782964662,12,924,12,924
L1,63368,1782964663,24,1773,24,1773
L1,63369,1782964664,12,924,12,924
L1,63370,1782964665,528,36483,528,36483
L1,63371,1782964666,12,924,12,924
L1,63372,1782964667,24,1938,24,1938
L1,63373,1782964668,12,924,12,924
L1,63374,1782964669,24,1773,24,1773
L1,63375,1782964670,36,2622,36,2622
L1,63376,1782964671,36,2622,36,2622
L1,63377,1782964672,36,2622,36,2622
L1,63378,1782964673,36,2622,36,2622
L1,63379,1782964674,36,2622,36,2622
L1,63380,1782964675,36,2616,36,2616
L1,63381,1782964676,36,2622,36,2622
L1,63382,1782964677,36,2622,36,2622
L1,63383,1782964678,36,2622,36,2622
L1,63384,1782964679,36,2622,36,2622
L1,63385,1782964680,36,2622,36,2622
L1,63386,1782964681,36,2622,36,2622
L1,63387,1782964682,36,2622,36,2622
L1,63388,1782964683,12,924,12,924
L1,63389,1782964684,12,924,12,924
L1,63390,1782964685,12,924,12,924
L1,63391,1782964686,12,924,12,924
L1,63392,1782964687,12,924,12,924
L1,63393,1782964688,12,924,12,924
L1,63394,1782964689,12,924,12,924
L1,63395,1782964690,12,924,12,924
L1,63396,1782964691,12,924,12,924
L1,63397,1782964692,12,924,12,924
L1,63400,1782964695,6,462,6,462
L1,63401,1782964696,12,924,12,924
L1,63402,1782964697,12,924,12,924
L1,63403,1782964698,12,924,12,924
L1,63404,1782964699,12,924,12,924
L1,63405,1782964700,12,924,12,924
L1,63406,1782964701,12,924,12,924
L1,63407,1782964702,12,924,12,924
L1,63408,1782964703,12,924,12,924
L1,63409,1782964704,12,924,12,924
L1,63410,1782964705,24,1773,24,1773
L1,63411,1782964706,12,924,12,924
L1,63412,1782964707,528,36489,528,36489
L1,63413,1782964708,12,924,12,924
L1,63414,1782964709,24,1938,24,1938
L1,63415,1782964710,12,924,12,924
L1,63416,1782964711,24,1773,24,1773
L1,63417,1782964712,36,2622,36,2622
L1,63418,1782964713,36,2622,36,2622
L1,63419,1782964714,36,2622,36,2622
L1,63420,1782964715,36,2622,36,2622
L1,63421,1782964716,36,2622,36,2622
L1,63422,1782964717,36,2622,36,2622
L1,63423,1782964718,36,2622,36,2622
L1,63424,1782964719,36,2622,36,2622
L1,63425,1782964720,36,2622,36,2622
L1,63426,1782964721,36,2622,36,2622
L1,63427,1782964722,36,2622,36,2622
L1,63428,1782964723,36,2622,36,2622
L1,63429,1782964724,36,2622,36,2622
L1,63430,1782964725,12,924,12,924
L1,63431,1782964726,12,924,12,924
L1,63432,1782964727,12,924,12,924
L1,63433,1782964728,12,924,12,924
L1,63434,1782964729,12,924,12,924
L1,63435,1782964730,12,924,12,924
L1,63436,1782964731,12,924,12,924
L1,63437,1782964732,12,924,12,924
L1,63438,1782964733,12,924,12,924
L1,63439,1782964734,12,924,12,924
L1,64132,1782965427,12,924,12,924
L1,64133,1782965428,12,924,12,924
L1,64134,1782965429,12,924,12,924
L1,64135,1782965430,12,924,12,924
L1,64136,1782965431,12,924,12,924
L1,64137,1782965432,12,924,12,924
L1,64138,1782965433,12,924,12,924
L1,64139,1782965434,12,924,12,924
L1,64140,1782965435,12,924,12,924
L1,64141,1782965436,12,924,12,924
L1,64142,1782965437,48,3270,48,3270
L1,64144,1782965439,3,174,3,174
L1,64145,1782965440,3,200,3,200
L1,64146,1782965441,4,258,4,258
L1,64147,1782965442,3,200,3,200
L1,64148,1782965443,10,5742,10,5742
L1,64149,1782965444,6,426,6,426
L1,64150,1782965445,8,508,8,508
L1,64151,1782965446,3,203,3,203
L1,64152,1782965447,10,5766,10,5766
L1,64153,1782965448,6,438,6,438
L1,64154,1782965449,8,520,8,520
L1,64155,1782965450,3,205,3,205
L1,64156,1782965451,10,5782,10,5782
L1,64157,1782965452,6,446,6,446
L1,64158,1782965453,8,508,8,508
L1,64159,1782965454,3,203,3,203
L1,64160,1782965455,10,5766,10,5766
L1,64161,1782965456,6,438,6,438
L1,64162,1782965457,2,142,2,142
L1,64163,1782965458,2,142,2,142
L1,64164,1782965459,2,142,2,142
L1,64165,1782965460,2,142,2,142
L1,64166,1782965461,2,142,2,142
L1,64167,1782965462,2,142,2,142
L1,64168,1782965463,2,142,2,142
L1,64169,1782965464,2,142,2,142
L1,64170,1782965465,2,142,2,142
L1,64171,1782965466,1,71,1,71
L1,64173,1782965468,1,71,1,71
L1,64174,1782965469,2,142,2,142
L1,64175,1782965470,2,142,2,142
L1,64176,1782965471,2,142,2,142
L1,64177,1782965472,2,142,2,142
L1,64178,1782965473,2,142,2,142
L1,64179,1782965474,2,142,2,142
L1,64180,1782965475,2,142,2,142
L1,64181,1782965476,2,142,2,142
L1,64182,1782965477,2,142,2,142
L1,64183,1782965478,8,490,8,490
L1,64184,1782965479,3,200,3,200
L1,64185,1782965480,10,5742,10,5742
L1,64186,1782965481,6,426,6,426
L1,64187,1782965482,8,508,8,508
L1,64188,1782965483,3,203,3,203
L1,64189,1782965484,10,5766,10,5766
L1,64190,1782965485,6,438,6,438
L1,64191,1782965486,8,520,8,520
L1,64192,1782965487,3,205,3,205
L1,64193,1782965488,10,5782,10,5782
L1,64194,1782965489,6,446,6,446
L1,64195,1782965490,8,508,8,508
L1,64196,1782965491,3,203,3,203
L1,64197,1782965492,10,5766,10,5766
L1,64198,1782965493,6,438,6,438
L1,64199,1782965494,10,11848,10,11848
L1,64200,1782965495,2,142,2,142
L1,64201,1782965496,2,142,2,142
L1,64202,1782965497,2,142,2,142
L1,64203,1782965498,2,142,2,142
L1,64204,1782965499,2,142,2,142
L1,64205,1782965500,2,142,2,142
L1,64206,1782965501,2,142,2,142
L1,64207,1782965502,2,142,2,142
L1,64208,1782965503,2,142,2,142
L1,64209,1782965504,2,142,2,142
L1,64210,1782965505,2,142,2,142
L1,64211,1782965506,2,142,2,142
L1,64212,1782965507,2,142,2,142
L1,64215,1782965510,1,71,1,71
L1,64216,1782965511,2,142,2,142
L1,64217,1782965512,2,142,2,142
L1,64218,1782965513,2,142,2,142
L1,64219,1782965514,2,142,2,142
L1,64220,1782965515,2,142,2,142
L1,64221,1782965516,2,142,2,142
L1,64222,1782965517,2,142,2,142
L1,64223,1782965518,2,142,2,142
L1,64224,1782965519,2,142,2,142
L1,64225,1782965520,8,489,8,489
L1,64226,1782965521,3,200,3,200
L1,64227,1782965522,10,5742,10,5742
L1,64228,1782965523,6,426,6,426
L1,64229,1782965524,8,508,8,508
L1,64230,1782965525,3,203,3,203
L1,64231,1782965526,10,5766,10,5766
L1,64232,1782965527,6,438,6,438
L1,64233,1782965528,8,519,8,519
L1,64234,1782965529,3,205,3,205
L1,64235,1782965530,10,5781,10,5781
L1,64236,1782965531,6,446,6,446
L1,64237,1782965532,8,508,8,508
L1,64238,1782965533,3,203,3,203
L1,64239,1782965534,10,5766,10,5766
L1,64240,1782965535,6,438,6,438
L1,64241,1782965536,10,11848,10,11848
L1,64242,1782965537,2,142,2,142
L1,64243,1782965538,2,142,2,142
L1,64244,1782965539,2,142,2,142
L1,64245,1782965540,2,142,2,142
L1,64246,1782965541,2,142,2,142
L1,64247,1782965542,2,142,2,142
L1,64248,1782965543,2,142,2,142
L1,64249,1782965544,2,142,2,142
L1,64250,1782965545,2,142,2,142
L1,64251,1782965546,2,142,2,142
L1,64252,1782965547,2,142,2,142
L1,64253,1782965548,2,142,2,142
L1,64254,1782965549,2,142,2,142
L1,64257,1782965552,1,71,1,71
L1,64258,1782965553,2,142,2,142
L1,64259,1782965554,2,142,2,142
L1,64260,1782965555,2,142,2,142
L1,64261,1782965556,2,142,2,142
L1,64262,1782965557,2,142,2,142
L1,64263,1782965558,2,142,2,142
L1,64264,1782965559,2,142,2,142
L1,64265,1782965560,2,142,2,142
L1,64266,1782965561,2,142,2,142
L1,64267,1782965562,8,489,8,489
L1,64268,1782965563,3,200,3,200
L1,64269,1782965564,10,5742,10,5742
L1,64270,1782965565,6,426,6,426
L1,64271,1782965566,8,508,8,508
L1,64272,1782965567,3,203,3,203
L1,64273,1782965568,10,5766,10,5766
L1,64274,1782965569,6,438,6,438
L1,64275,1782965570,8,520,8,520
L1,64276,1782965571,3,205,3,205
L1,64277,1782965572,10,5782,10,5782
L1,64278,1782965573,6,446,6,446
L1,64279,1782965574,8,508,8,508
L1,64280,1782965575,3,203,3,203
L1,64281,1782965576,10,5766,10,5766
L1,64282,1782965577,6,438,6,438
L1,64283,1782965578,10,11848,10,11848
L1,64284,1782965579,2,142,2,142
L1,64285,1782965580,2,142,2,142
L1,64286,1782965581,2,142,2,142
L1,64287,1782965582,2,142,2,142
L1,64288,1782965583,2,142,2,142
L1,64289,1782965584,2,142,2,142
L1,64290,1782965585,2,142,2,142
L1,64291,1782965586,2,142,2,142
L1,64292,1782965587,2,142,2,142
L1,64293,1782965588,2,142,2,142
L1,64294,1782965589,2,142,2,142
L1,64295,1782965590,2,142,2,142
L1,64296,1782965591,2,142,2,142
L1,64299,1782965594,1,71,1,71
L1,64300,1782965595,2,142,2,142
L1,64301,1782965596,2,142,2,142
L1,64302,1782965597,2,142,2,142
L1,64303,1782965598,2,142,2,142
L1,64304,1782965599,2,142,2,142
L1,64305,1782965600,2,142,2,142
L1,64306,1782965601,2,142,2,142
L1,64307,1782965602,2,142,2,142
L1,64308,1782965603,2,142,2,142
L1,64309,1782965604,8,490,8,490
L1,64310,1782965605,3,200,3,200
L1,64311,1782965606,10,5742,10,5742
L1,64312,1782965607,6,426,6,426
L1,64313,1782965608,8,508,8,508
L1,64314,1782965609,3,203,3,203
L1,64315,1782965610,10,5766,10,5766
L1,64316,1782965611,6,438,6,438
L1,64317,1782965612,8,520,8,520
L1,64318,1782965613,3,205,3,205
L1,64319,1782965614,10,5782,10,5782
L1,64320,1782965615,6,446,6,446
L1,64321,1782965616,8,508,8,508
L1,64322,1782965617,3,203,3,203
L1,64323,1782965618,10,5766,10,5766
L1,64324,1782965619,6,438,6,438
L1,64325,1782965620,10,11848,10,11848
L1,64326,1782965621,2,142,2,142
L1,64327,1782965622,2,142,2,142
L1,64328,1782965623,2,142,2,142
L1,64329,1782965624,2,142,2,142
L1,64330,1782965625,2,142,2,142
L1,64331,1782965626,2,142,2,142
L1,64332,1782965627,2,142,2,142
L1,64333,1782965628,2,142,2,142
L1,64334,1782965629,2,142,2,142
L1,64335,1782965630,2,142,2,142
L1,64336,1782965631,2,142,2,142
L1,64337,1782965632,2,142,2,142
L1,64338,1782965633,2,142,2,142
L1,65034,1782966329,2,142,2,142
L1,65035,1782966330,2,142,2,142
L1,65036,1782966331,2,142,2,142
L1,65037,1782966332,2,142,2,142
L1,65038,1782966333,2,142,2,142
L1,65039,1782966334,2,142,2,142
L1,65040,1782966335,2,142,2,142
L1,65041,1782966336,2,142,2,142
L1,65042,1782966337,2,142,2,142
L1,65043,1782966338,2,142,2,142
L1,65044,1782966339,2,142,2,142
L1,65045,1782966340,102,6842,102,6842
L1,65046,1782966341,2,142,2,142
L1,65047,1782966342,52,3491,52,3491
L1,65048,1782966343,2,142,2,142
L1,65049,1782966344,52,3492,52,3492
L1,65050,1782966345,52,3492,52,3492
L1,65051,1782966346,102,6842,102,6842
L1,65052,1782966347,58,3892,58,3892
L1,65053,1782966348,2,142,2,142
L1,65054,1782966349,2,142,2,142
L1,65055,1782966350,2,142,2,142
L1,65056,1782966351,2,142,2,142
L1,65057,1782966352,2,142,2,142
L1,65058,1782966353,2,142,2,142
L1,65059,1782966354,2,142,2,142
L1,65060,1782966355,2,142,2,142
L1,65061,1782966356,2,142,2,142
L1,65062,1782966357,2,142,2,142
L1,65063,1782966358,2,142,2,142
L1,65064,1782966359,2,142,2,142
L1,65065,1782966360,2,142,2,142
L1,65066,1782966361,2,142,2,142
L1,65067,1782966362,2,142,2,142
L1,65068,1782966363,2,142,2,142
L1,65069,1782966364,2,142,2,142
L1,65070,1782966365,2,142,2,142
L1,65071,1782966366,2,142,2,142
L1,65072,1782966367,2,142,2,142
L1,65073,1782966368,1,71,1,71
L1,65076,1782966371,2,142,2,142
L1,65077,1782966372,2,142,2,142
L1,65078,1782966373,2,142,2,142
L1,65079,1782966374,2,142,2,142
L1,65080,1782966375,2,142,2,142
L1,65081,1782966376,2,142,2,142
L1,65082,1782966377,2,142,2,142
L1,65083,1782966378,2,142,2,142
L1,65084,1782966379,2,142,2,142
L1,65085,1782966380,2,142,2,142
L1,65086,1782966381,2,142,2,142
L1,65087,1782966382,102,6842,102,6842
L1,65088,1782966383,2,142,2,142
L1,65089,1782966384,52,3491,52,3491
L1,65090,1782966385,2,142,2,142
L1,65091,1782966386,2,142,2,142
L1,65092,1782966387,102,6842,102,6842
L1,65093,1782966388,102,6842,102,6842
L1,65094,1782966389,58,3893,58,3893
L1,65095,1782966390,2,142,2,142
L1,65096,1782966391,2,142,2,142
L1,65097,1782966392,2,142,2,142
L1,65098,1782966393,2,142,2,142
L1,65099,1782966394,2,142,2,142
L1,65100,1782966395,2,142,2,142
L1,65101,1782966396,2,142,2,142
L1,65102,1782966397,2,142,2,142
L1,65103,1782966398,2,142,2,142
L1,65104,1782966399,2,142,2,142
L1,65105,1782966400,2,142,2,142
L1,65106,1782966401,2,142,2,142
L1,65107,1782966402,2,142,2,142
L1,65108,1782966403,2,142,2,142
L1,65109,1782966404,2,142,2,142
L1,65110,1782966405,2,142,2,142
L1,65111,1782966406,2,142,2,142
L1,65112,1782966407,2,142,2,142
L1,65113,1782966408,2,142,2,142
L1,65114,1782966409,2,142,2,142
L1,65115,1782966410,1,71,1,71
L1,65118,1782966413,1,71,1,71
L1,65119,1782966414,2,142,2,142
L1,65120,1782966415,2,142,2,142
L1,65121,1782966416,2,142,2,142
L1,65122,1782966417,2,142,2,142
L1,65123,1782966418,2,142,2,142
L1,65124,1782966419,2,142,2,142
L1,65125,1782966420,2,142,2,142
L1,65126,1782966421,2,142,2,142
L1,65127,1782966422,2,142,2,142
L1,65128,1782966423,2,142,2,142
L1,65129,1782966424,102,6842,102,6842
L1,65130,1782966425,2,142,2,142
L1,65131,1782966426,2,142,2,142
L1,65132,1782966427,52,3492,52,3492
L1,65133,1782966428,2,142,2,142
L1,65134,1782966429,102,6842,102,6842
L1,65135,1782966430,102,6842,102,6842
L1,65136,1782966431,58,3893,58,3893
L1,65137,1782966432,2,142,2,142
L1,65138,1782966433,2,142,2,142
L1,65139,1782966434,2,142,2,142
L1,65140,1782966435,2,142,2,142
L1,65141,1782966436,2,142,2,142
L1,65142,1782966437,2,142,2,142
L1,65143,1782966438,2,142,2,142
L1,65144,1782966439,2,142,2,142
L1,65145,1782966440,2,142,2,142
L1,65146,1782966441,2,142,2,142
L1,65147,1782966442,2,142,2,142
L1,65148,1782966443,2,142,2,142
L1,65149,1782966444,2,142,2,142
L1,65150,1782966445,2,142,2,142
L1,65151,1782966446,2,142,2,142
L1,65152,1782966447,2,142,2,142
L1,65153,1782966448,2,142,2,142
L1,65154,1782966449,2,142,2,142
L1,65155,1782966450,2,142,2,142
L1,65156,1782966451,2,142,2,142
L1,65157,1782966452,2,142,2,142
L1,65160,1782966455,1,71,1,71
L1,65161,1782966456,2,142,2,142
L1,65162,1782966457,2,142,2,142
L1,65163,1782966458,2,142,2,142
L1,65164,1782966459,2,142,2,142
L1,65165,1782966460,2,142,2,142
L1,65166,1782966461,2,142,2,142
L1,65167,1782966462,2,142,2,142
L1,65168,1782966463,2,142,2,142
L1,65169,1782966464,2,142,2,142
L1,65170,1782966465,2,142,2,142
L1,65171,1782966466,102,6842,102,6842
L1,65172,1782966467,2,142,2,142
L1,65173,1782966468,2,142,2,142
L1,65174,1782966469,52,3492,52,3492
L1,65175,1782966470,2,142,2,142
L1,65176,1782966471,52,3492,52,3492
L1,65177,1782966472,102,6842,102,6842
L1,65178,1782966473,102,6842,102,6842
L1,65179,1782966474,8,543,8,543
L1,65180,1782966475,2,142,2,142
L1,65181,1782966476,2,142,2,142
L1,65182,1782966477,2,142,2,142
L1,65183,1782966478,2,142,2,142
L1,65184,1782966479,2,142,2,142
L1,65185,1782966480,2,142,2,142
L1,65186,1782966481,2,142,2,142
L1,65187,1782966482,2,142,2,142
L1,65188,1782966483,2,142,2,142
L1,65189,1782966484,2,142,2,142
L1,65190,1782966485,2,142,2,142
L1,65191,1782966486,2,142,2,142
