port,packet_count,byte_count,packet_fraction,byte_fraction
10009,240,15360,3.5775572570822e-07,1.0562772530727591e-07
19780,240,15360,3.5775572570822e-07,1.0562772530727591e-07
32783,240,15360,3.5775572570822e-07,1.0562772530727591e-07
9080,240,15360,3.5775572570822e-07,1.0562772530727591e-07
10002,240,15360,3.5775572570822e-07,1.0562772530727591e-07
8402,240,15360,3.5775572570822e-07,1.0562772530727591e-07
9535,240,15360,3.5775572570822e-07,1.0562772530727591e-07
15002,240,15360,3.5775572570822e-07,1.0562772530727591e-07
13782,240,15360,3.5775572570822e-07,1.0562772530727591e-07
9099,240,15360,3.5775572570822e-07,1.0562772530727591e-07
8222,240,15360,3.5775572570822e-07,1.0562772530727591e-07
9929,240,15360,3.5775572570822e-07,1.0562772530727591e-07
15003,240,15360,3.5775572570822e-07,1.0562772530727591e-07
16001,240,15360,3.5775572570822e-07,1.0562772530727591e-07
9081,240,15360,3.5775572570822e-07,1.0562772530727591e-07
8899,240,15360,3.5775572570822e-07,1.0562772530727591e-07
9502,240,15360,3.5775572570822e-07,1.0562772530727591e-07
10004,240,15360,3.5775572570822e-07,1.0562772530727591e-07
14000,240,15360,3.5775572570822e-07,1.0562772530727591e-07
27715,240,15360,3.5775572570822e-07,1.0562772530727591e-07
10621,240,15360,3.5775572570822e-07,1.0562772530727591e-07
9898,240,15360,3.5775572570822e-07,1.0562772530727591e-07
20005,240,15360,3.5775572570822e-07,1.0562772530727591e-07
32772,240,15360,3.5775572570822e-07,1.0562772530727591e-07
24444,240,15360,3.5775572570822e-07,1.0562772530727591e-07
31038,240,15360,3.5775572570822e-07,1.0562772530727591e-07
10082,240,15360,3.5775572570822e-07,1.0562772530727591e-07
8084,240,15360,3.5775572570822e-07,1.0562772530727591e-07
12174,240,15360,3.5775572570822e-07,1.0562772530727591e-07
30000,240,15360,3.5775572570822e-07,1.0562772530727591e-07
9998,240,15360,3.5775572570822e-07,1.0562772530727591e-07
9878,240,15360,3.5775572570822e-07,1.0562772530727591e-07
14441,240,15360,3.5775572570822e-07,1.0562772530727591e-07
10616,240,15360,3.5775572570822e-07,1.0562772530727591e-07
32770,240,15360,3.5775572570822e-07,1.0562772530727591e-07
16113,240,15360,3.5775572570822e-07,1.0562772530727591e-07
9290,240,15360,3.5775572570822e-07,1.0562772530727591e-07
9207,240,15360,3.5775572570822e-07,1.0562772530727591e-07
25735,240,15360,3.5775572570822e-07,1.0562772530727591e-07
9917,240,15360,3.5775572570822e-07,1.0562772530727591e-07
8088,240,15360,3.5775572570822e-07,1.0562772530727591e-07
15742,240,15360,3.5775572570822e-07,1.0562772530727591e-07
18040,240,15360,3.5775572570822e-07,1.0562772530727591e-07
19101,240,15360,3.5775572570822e-07,1.0562772530727591e-07
9101,240,15360,3.5775572570822e-07,1.0562772530727591e-07
8200,240,15360,3.5775572570822e-07,1.0562772530727591e-07
9618,240,15360,3.5775572570822e-07,1.0562772530727591e-07
32774,240,15360,3.5775572570822e-07,1.0562772530727591e-07
8649,240,15360,3.5775572570822e-07,1.0562772530727591e-07
9595,240,15360,3.5775572570822e-07,1.0562772530727591e-07
9040,240,15360,3.5775572570822e-07,1.0562772530727591e-07
8254,240,15360,3.5775572570822e-07,1.0562772530727591e-07
9666,240,15360,3.5775572570822e-07,1.0562772530727591e-07
9011,240,15360,3.5775572570822e-07,1.0562772530727591e-07
9110,240,15360,3.5775572570822e-07,1.0562772530727591e-07
8089,240,15360,3.5775572570822e-07,1.0562772530727591e-07
27000,240,15360,3.5775572570822e-07,1.0562772530727591e-07
32779,240,15360,3.5775572570822e-07,1.0562772530727591e-07
20221,240,15360,3.5775572570822e-07,1.0562772530727591e-07
9593,240,15360,3.5775572570822e-07,1.0562772530727591e-07
12000,240,15360,3.5775572570822e-07,1.0562772530727591e-07
27356,240,15360,3.5775572570822e-07,1.0562772530727591e-07
9944,240,15360,3.5775572570822e-07,1.0562772530727591e-07
9100,240,15360,3.5775572570822e-07,1.0562772530727591e-07
16016,240,15360,3.5775572570822e-07,1.0562772530727591e-07
9968,240,15360,3.5775572570822e-07,1.0562772530727591e-07
8085,240,15360,3.5775572570822e-07,1.0562772530727591e-07
8192,240,15360,3.5775572570822e-07,1.0562772530727591e-07
13783,240,15360,3.5775572570822e-07,1.0562772530727591e-07
16080,240,15360,3.5775572570822e-07,1.0562772530727591e-07
15660,240,15360,3.5775572570822e-07,1.0562772530727591e-07
10003,240,15360,3.5775572570822e-07,1.0562772530727591e-07
9111,240,15360,3.5775572570822e-07,1.0562772530727591e-07
18988,240,15360,3.5775572570822e-07,1.0562772530727591e-07
8093,240,15360,3.5775572570822e-07,1.0562772530727591e-07
32776,240,15360,3.5775572570822e-07,1.0562772530727591e-07
8300,240,15360,3.5775572570822e-07,1.0562772530727591e-07
13722,240,15360,3.5775572570822e-07,1.0562772530727591e-07
8290,240,15360,3.5775572570822e-07,1.0562772530727591e-07
9003,240,15360,3.5775572570822e-07,1.0562772530727591e-07
10626,240,15360,3.5775572570822e-07,1.0562772530727591e-07
11110,240,15360,3.5775572570822e-07,1.0562772530727591e-07
9999,240,15360,3.5775572570822e-07,1.0562772530727591e-07
8083,240,15360,3.5775572570822e-07,1.0562772530727591e-07
9485,240,15360,3.5775572570822e-07,1.0562772530727591e-07
12265,240,15360,3.5775572570822e-07,1.0562772530727591e-07
30718,240,15360,3.5775572570822e-07,1.0562772530727591e-07
8086,240,15360,3.5775572570822e-07,1.0562772530727591e-07
8994,240,15360,3.5775572570822e-07,1.0562772530727591e-07
16012,240,15360,3.5775572570822e-07,1.0562772530727591e-07
15004,240,15360,3.5775572570822e-07,1.0562772530727591e-07
9876,240,15360,3.5775572570822e-07,1.0562772530727591e-07
11967,240,15360,3.5775572570822e-07,1.0562772530727591e-07
16992,240,15360,3.5775572570822e-07,1.0562772530727591e-07
10024,240,15360,3.5775572570822e-07,1.0562772530727591e-07
9575,240,15360,3.5775572570822e-07,1.0562772530727591e-07
32768,240,15360,3.5775572570822e-07,1.0562772530727591e-07
18101,240,15360,3.5775572570822e-07,1.0562772530727591e-07
19801,240,15360,3.5775572570822e-07,1.0562772530727591e-07
10566,240,15360,3.5775572570822e-07,1.0562772530727591e-07
27355,240,15360,3.5775572570822e-07,1.0562772530727591e-07
9943,240,15360,3.5775572570822e-07,1.0562772530727591e-07
21571,240,15360,3.5775572570822e-07,1.0562772530727591e-07
8873,240,15360,3.5775572570822e-07,1.0562772530727591e-07
9103,240,15360,3.5775572570822e-07,1.0562772530727591e-07
16018,240,15360,3.5775572570822e-07,1.0562772530727591e-07
20000,240,15360,3.5775572570822e-07,1.0562772530727591e-07
8333,240,15360,3.5775572570822e-07,1.0562772530727591e-07
8800,240,15360,3.5775572570822e-07,1.0562772530727591e-07
10629,240,15360,3.5775572570822e-07,1.0562772530727591e-07
10012,240,15360,3.5775572570822e-07,1.0562772530727591e-07
10778,240,15360,3.5775572570822e-07,1.0562772530727591e-07
8600,240,15360,3.5775572570822e-07,1.0562772530727591e-07
9091,240,15360,3.5775572570822e-07,1.0562772530727591e-07
19283,240,15360,3.5775572570822e-07,1.0562772530727591e-07
25734,240,15360,3.5775572570822e-07,1.0562772530727591e-07
9071,240,15360,3.5775572570822e-07,1.0562772530727591e-07
26214,240,15360,3.5775572570822e-07,1.0562772530727591e-07
32784,240,15360,3.5775572570822e-07,1.0562772530727591e-07
9503,240,15360,3.5775572570822e-07,1.0562772530727591e-07
10243,240,15360,3.5775572570822e-07,1.0562772530727591e-07
9900,240,15360,3.5775572570822e-07,1.0562772530727591e-07
11111,240,15360,3.5775572570822e-07,1.0562772530727591e-07
32781,240,15360,3.5775572570822e-07,1.0562772530727591e-07
12345,240,15360,3.5775572570822e-07,1.0562772530727591e-07
14442,240,15360,3.5775572570822e-07,1.0562772530727591e-07
16000,240,15360,3.5775572570822e-07,1.0562772530727591e-07
10010,240,15360,3.5775572570822e-07,1.0562772530727591e-07
17988,240,15360,3.5775572570822e-07,1.0562772530727591e-07
9002,240,15360,3.5775572570822e-07,1.0562772530727591e-07
9594,240,15360,3.5775572570822e-07,1.0562772530727591e-07
22939,240,15360,3.5775572570822e-07,1.0562772530727591e-07
8180,240,15360,3.5775572570822e-07,1.0562772530727591e-07
10628,240,15360,3.5775572570822e-07,1.0562772530727591e-07
8383,240,15360,3.5775572570822e-07,1.0562772530727591e-07
8099,240,15360,3.5775572570822e-07,1.0562772530727591e-07
9220,240,15360,3.5775572570822e-07,1.0562772530727591e-07
32775,240,15360,3.5775572570822e-07,1.0562772530727591e-07
20222,240,15360,3.5775572570822e-07,1.0562772530727591e-07
34571,224,14336,3.339053439943387e-07,9.858587695345752e-08
34573,224,14336,3.339053439943387e-07,9.858587695345752e-08
33899,224,14336,3.339053439943387e-07,9.858587695345752e-08
34572,224,14336,3.339053439943387e-07,9.858587695345752e-08
47121,224,13888,3.339053439943387e-07,9.550506829866197e-08
45424,224,13888,3.339053439943387e-07,9.550506829866197e-08
45301,224,13888,3.339053439943387e-07,9.550506829866197e-08
46561,224,13888,3.339053439943387e-07,9.550506829866197e-08
47373,224,13888,3.339053439943387e-07,9.550506829866197e-08
47107,224,13888,3.339053439943387e-07,9.550506829866197e-08
48729,220,13640,3.2794274856586833e-07,9.379962065047157e-08
35500,212,13528,3.160175577089277e-07,9.30294184867727e-08
38292,200,12784,2.981297714235167e-07,8.791307554220151e-08
41511,200,12784,2.981297714235167e-07,8.791307554220151e-08
40193,196,12504,2.9216717599504637e-07,8.598757013295429e-08
49154,196,13984,2.9216717599504637e-07,9.616524158183244e-08
40911,192,12224,2.86204580566576e-07,8.406206472370708e-08
42510,188,11976,2.802419851381057e-07,8.235661707551668e-08
44442,168,10736,2.5042900799575404e-07,7.382937883456473e-08
44501,168,10736,2.5042900799575404e-07,7.382937883456473e-08
44443,164,10456,2.4446641256728367e-07,7.190387342531751e-08
49314,160,9920,2.3850381713881335e-07,6.821790592761569e-08
49156,160,10932,2.3850381713881335e-07,7.517723262103777e-08
49800,156,9672,2.32541221710343e-07,6.65124582794253e-08
49761,156,9672,2.32541221710343e-07,6.65124582794253e-08
44176,148,9336,2.2061603085340234e-07,6.420185178832864e-08
49153,148,10016,2.2061603085340234e-07,6.887807921078617e-08
45100,144,9056,2.14653435424932e-07,6.227634637908142e-08
49159,136,8864,2.0272824456799134e-07,6.095599981274048e-08
49165,136,8864,2.0272824456799134e-07,6.095599981274048e-08
49160,132,8440,1.9676564913952102e-07,5.8040234478737547e-08
49152,132,8440,1.9676564913952102e-07,5.8040234478737547e-08
49167,132,8440,1.9676564913952102e-07,5.8040234478737547e-08
50255,132,8184,1.9676564913952102e-07,5.627977239028294e-08
49163,128,8160,1.9080305371105067e-07,5.6114729069490324e-08
48080,128,8128,1.9080305371105067e-07,5.5894671308433505e-08
49400,128,8192,1.9080305371105067e-07,5.633478683054715e-08
49155,128,8160,1.9080305371105067e-07,5.6114729069490324e-08
49175,124,7880,1.8484045828258033e-07,5.418922366024311e-08
49157,124,7880,1.8484045828258033e-07,5.418922366024311e-08
49176,116,7320,1.7291526742563967e-07,5.033821284174868e-08
50001,116,7416,1.7291526742563967e-07,5.099838612491915e-08
50003,116,7416,1.7291526742563967e-07,5.099838612491915e-08
50500,112,7168,1.6695267199716935e-07,4.929293847672876e-08
50000,112,7136,1.6695267199716935e-07,4.9072880715671935e-08
50006,112,7136,1.6695267199716935e-07,4.9072880715671935e-08
51493,112,7200,1.6695267199716935e-07,4.951299623778558e-08
50800,112,7168,1.6695267199716935e-07,4.929293847672876e-08
50002,112,7136,1.6695267199716935e-07,4.9072880715671935e-08
49158,112,7040,1.6695267199716935e-07,4.8412707432501456e-08
50860,112,6944,1.6695267199716935e-07,4.7752534149330983e-08
50389,108,6888,1.60990076568699e-07,4.736743306748154e-08
49161,108,6760,1.60990076568699e-07,4.648720202325424e-08
50636,108,6888,1.60990076568699e-07,4.736743306748154e-08
49999,104,6576,1.550274811402287e-07,4.52218698971775e-08
52218,104,6448,1.550274811402287e-07,4.43416388529502e-08
50300,100,6328,1.4906488571175834e-07,4.351642224898711e-08
54045,92,5896,1.3713969485481768e-07,4.054564247471997e-08
51103,92,5800,1.3713969485481768e-07,3.9885469191549497e-08
52869,92,5832,1.3713969485481768e-07,4.010552695260632e-08
52673,92,5832,1.3713969485481768e-07,4.010552695260632e-08
52822,88,5552,1.3117709942634734e-07,3.818002154335911e-08
52848,88,5552,1.3117709942634734e-07,3.818002154335911e-08
54066,88,5488,1.3117709942634734e-07,3.7739906021245455e-08
53394,88,5456,1.3117709942634734e-07,3.751984826018863e-08
53339,88,5456,1.3117709942634734e-07,3.751984826018863e-08
55555,84,5400,1.2521450399787702e-07,3.7134747178339184e-08
54230,84,5208,1.2521450399787702e-07,3.581440061199824e-08
54328,80,5120,1.1925190856940667e-07,3.520924176909197e-08
55600,76,4872,1.1328931314093634e-07,3.350379412090158e-08
55056,68,4280,1.0136412228399567e-07,2.943272554135032e-08
16433,68,3264,1.0136412228399567e-07,2.244589162779613e-08
55591,68,4216,1.0136412228399567e-07,2.899261001923667e-08
55055,64,4000,9.540152685552534e-08,2.7507220132103103e-08
55601,64,3968,9.540152685552534e-08,2.7287162371046277e-08
56738,60,3784,8.9438931427055e-08,2.6021830244969534e-08
56737,56,3504,8.347633599858467e-08,2.4096324835722318e-08
57294,56,3536,8.347633599858467e-08,2.431638259677914e-08
57107,56,3472,8.347633599858467e-08,2.3876267074665492e-08
57429,52,3224,7.751374057011434e-08,2.21708194264751e-08
57468,52,3224,7.751374057011434e-08,2.21708194264751e-08
60006,44,2728,6.558854971317367e-08,1.8759924130094314e-08
58080,44,2760,6.558854971317367e-08,1.897998189115114e-08
59157,44,2728,6.558854971317367e-08,1.8759924130094314e-08
58211,44,2728,6.558854971317367e-08,1.8759924130094314e-08
59461,44,2728,6.558854971317367e-08,1.8759924130094314e-08
58112,44,2728,6.558854971317367e-08,1.8759924130094314e-08
34914,42,3696,6.260725199893851e-08,2.5416671402063266e-08
57797,40,2480,5.962595428470334e-08,1.7054476481903922e-08
60264,40,2480,5.962595428470334e-08,1.7054476481903922e-08
34916,40,3520,5.962595428470334e-08,2.4206353716250728e-08
25462,38,1824,5.664465657046817e-08,1.2543292380239015e-08
34918,38,3344,5.664465657046817e-08,2.2996036030438193e-08
34920,36,3168,5.3663358856233e-08,2.1785718344625655e-08
61649,32,1984,4.770076342776267e-08,1.3643581185523138e-08
33478,32,2816,4.770076342776267e-08,1.9365082973000585e-08
50164,32,2816,4.770076342776267e-08,1.9365082973000585e-08
37414,30,2640,4.47194657135275e-08,1.8154765287188047e-08
37416,30,2640,4.47194657135275e-08,1.8154765287188047e-08
37418,30,2640,4.47194657135275e-08,1.8154765287188047e-08
37420,30,2640,4.47194657135275e-08,1.8154765287188047e-08
37444,30,2640,4.47194657135275e-08,1.8154765287188047e-08
22914,28,1344,4.173816799929234e-08,9.242425964386641e-09
20842,28,1344,4.173816799929234e-08,9.242425964386641e-09
34922,28,2464,4.173816799929234e-08,1.6944447601375512e-08
33480,26,2288,3.875687028505717e-08,1.5734129915562974e-08
21621,26,1248,3.875687028505717e-08,8.582252681216167e-09
34924,26,2288,3.875687028505717e-08,1.5734129915562974e-08
19717,26,1248,3.875687028505717e-08,8.582252681216167e-09
16919,26,1248,3.875687028505717e-08,8.582252681216167e-09
49208,26,2288,3.875687028505717e-08,1.5734129915562974e-08
33459,24,2112,3.5775572570822e-08,1.4523812229750437e-08
25931,24,1152,3.5775572570822e-08,7.922079398045693e-09
34855,24,2112,3.5775572570822e-08,1.4523812229750437e-08
35777,24,2112,3.5775572570822e-08,1.4523812229750437e-08
49190,24,2112,3.5775572570822e-08,1.4523812229750437e-08
33468,22,1936,3.2794274856586834e-08,1.33134945439379e-08
17754,22,1056,3.2794274856586834e-08,7.2619061148752185e-09
60020,20,1240,2.981297714235167e-08,8.527238240951961e-09
63484,20,1240,2.981297714235167e-08,8.527238240951961e-09
64285,20,1240,2.981297714235167e-08,8.527238240951961e-09
37422,20,1760,2.981297714235167e-08,1.2103176858125364e-08
37424,20,1760,2.981297714235167e-08,1.2103176858125364e-08
21902,20,960,2.981297714235167e-08,6.6017328317047445e-09
16708,20,960,2.981297714235167e-08,6.6017328317047445e-09
43038,20,1760,2.981297714235167e-08,1.2103176858125364e-08
17077,20,960,2.981297714235167e-08,6.6017328317047445e-09
23679,20,960,2.981297714235167e-08,6.6017328317047445e-09
33482,20,1760,2.981297714235167e-08,1.2103176858125364e-08
17205,20,960,2.981297714235167e-08,6.6017328317047445e-09
64517,20,1240,2.981297714235167e-08,8.527238240951961e-09
18987,18,864,2.68316794281165e-08,5.94155954853427e-09
25157,18,864,2.68316794281165e-08,5.94155954853427e-09
21663,18,864,2.68316794281165e-08,5.94155954853427e-09
20129,18,864,2.68316794281165e-08,5.94155954853427e-09
49306,18,1584,2.68316794281165e-08,1.0892859172312827e-08
33470,18,1584,2.68316794281165e-08,1.0892859172312827e-08
25375,18,864,2.68316794281165e-08,5.94155954853427e-09
37843,18,1584,2.68316794281165e-08,1.0892859172312827e-08
16680,18,864,2.68316794281165e-08,5.94155954853427e-09
41774,18,1512,2.68316794281165e-08,1.0397729209934973e-08
60443,16,992,2.3850381713881334e-08,6.821790592761569e-09
61532,16,992,2.3850381713881334e-08,6.821790592761569e-09
25541,16,768,2.3850381713881334e-08,5.281386265363796e-09
19728,16,768,2.3850381713881334e-08,5.281386265363796e-09
43040,16,1408,2.3850381713881334e-08,9.682541486500292e-09
43042,16,1408,2.3850381713881334e-08,9.682541486500292e-09
43044,16,1408,2.3850381713881334e-08,9.682541486500292e-09
33472,16,1408,2.3850381713881334e-08,9.682541486500292e-09
33474,16,1408,2.3850381713881334e-08,9.682541486500292e-09
18605,16,768,2.3850381713881334e-08,5.281386265363796e-09
30975,16,768,2.3850381713881334e-08,5.281386265363796e-09
22105,16,768,2.3850381713881334e-08,5.281386265363796e-09
43121,16,1408,2.3850381713881334e-08,9.682541486500292e-09
17605,16,768,2.3850381713881334e-08,5.281386265363796e-09
49198,16,1408,2.3850381713881334e-08,9.682541486500292e-09
17616,16,768,2.3850381713881334e-08,5.281386265363796e-09
22799,16,768,2.3850381713881334e-08,5.281386265363796e-09
49184,16,1336,2.3850381713881334e-08,9.187411524122437e-09
21060,14,672,2.086908399964617e-08,4.621212982193321e-09
17592,14,672,2.086908399964617e-08,4.621212982193321e-09
16896,14,672,2.086908399964617e-08,4.621212982193321e-09
18258,14,672,2.086908399964617e-08,4.621212982193321e-09
37212,14,1232,2.086908399964617e-08,8.472223800687756e-09
19789,14,672,2.086908399964617e-08,4.621212982193321e-09
17332,14,672,2.086908399964617e-08,4.621212982193321e-09
18156,14,672,2.086908399964617e-08,4.621212982193321e-09
49200,14,1232,2.086908399964617e-08,8.472223800687756e-09
21698,14,672,2.086908399964617e-08,4.621212982193321e-09
21576,14,672,2.086908399964617e-08,4.621212982193321e-09
42627,14,1232,2.086908399964617e-08,8.472223800687756e-09
24910,14,672,2.086908399964617e-08,4.621212982193321e-09
20560,14,672,2.086908399964617e-08,4.621212982193321e-09
33484,14,1232,2.086908399964617e-08,8.472223800687756e-09
21207,14,672,2.086908399964617e-08,4.621212982193321e-09
17814,14,672,2.086908399964617e-08,4.621212982193321e-09
16838,14,672,2.086908399964617e-08,4.621212982193321e-09
17282,14,672,2.086908399964617e-08,4.621212982193321e-09
21366,14,672,2.086908399964617e-08,4.621212982193321e-09
18449,14,672,2.086908399964617e-08,4.621212982193321e-09
25337,14,672,2.086908399964617e-08,4.621212982193321e-09
19722,14,672,2.086908399964617e-08,4.621212982193321e-09
22986,14,672,2.086908399964617e-08,4.621212982193321e-09
19197,14,672,2.086908399964617e-08,4.621212982193321e-09
49216,14,1232,2.086908399964617e-08,8.472223800687756e-09
19792,14,672,2.086908399964617e-08,4.621212982193321e-09
20851,14,672,2.086908399964617e-08,4.621212982193321e-09
39683,14,1232,2.086908399964617e-08,8.472223800687756e-09
42577,14,1232,2.086908399964617e-08,8.472223800687756e-09
20425,14,672,2.086908399964617e-08,4.621212982193321e-09
49181,14,1232,2.086908399964617e-08,8.472223800687756e-09
34125,14,1232,2.086908399964617e-08,8.472223800687756e-09
21842,14,672,2.086908399964617e-08,4.621212982193321e-09
22695,14,672,2.086908399964617e-08,4.621212982193321e-09
23176,14,672,2.086908399964617e-08,4.621212982193321e-09
20679,14,672,2.086908399964617e-08,4.621212982193321e-09
18835,14,672,2.086908399964617e-08,4.621212982193321e-09
49226,14,1232,2.086908399964617e-08,8.472223800687756e-09
63331,12,744,1.7887786285411e-08,5.116342944571177e-09
62078,12,744,1.7887786285411e-08,5.116342944571177e-09
61900,12,744,1.7887786285411e-08,5.116342944571177e-09
37080,12,840,1.7887786285411e-08,5.7765162277416515e-09
9199,12,576,1.7887786285411e-08,3.961039699022847e-09
18669,12,576,1.7887786285411e-08,3.961039699022847e-09
21405,12,576,1.7887786285411e-08,3.961039699022847e-09
17018,12,576,1.7887786285411e-08,3.961039699022847e-09
27707,12,576,1.7887786285411e-08,3.961039699022847e-09
16700,12,576,1.7887786285411e-08,3.961039699022847e-09
19154,12,576,1.7887786285411e-08,3.961039699022847e-09
19273,12,576,1.7887786285411e-08,3.961039699022847e-09
26872,12,576,1.7887786285411e-08,3.961039699022847e-09
19161,12,576,1.7887786285411e-08,3.961039699022847e-09
35702,12,1056,1.7887786285411e-08,7.2619061148752185e-09
33569,12,1056,1.7887786285411e-08,7.2619061148752185e-09
20876,12,576,1.7887786285411e-08,3.961039699022847e-09
29977,12,576,1.7887786285411e-08,3.961039699022847e-09
40711,12,1056,1.7887786285411e-08,7.2619061148752185e-09
20313,12,576,1.7887786285411e-08,3.961039699022847e-09
19682,12,576,1.7887786285411e-08,3.961039699022847e-09
41081,12,1056,1.7887786285411e-08,7.2619061148752185e-09
20525,12,576,1.7887786285411e-08,3.961039699022847e-09
17219,12,576,1.7887786285411e-08,3.961039699022847e-09
17091,12,576,1.7887786285411e-08,3.961039699022847e-09
23531,12,576,1.7887786285411e-08,3.961039699022847e-09
26407,12,576,1.7887786285411e-08,3.961039699022847e-09
19332,12,576,1.7887786285411e-08,3.961039699022847e-09
33476,12,1056,1.7887786285411e-08,7.2619061148752185e-09
42074,12,1056,1.7887786285411e-08,7.2619061148752185e-09
35438,12,1056,1.7887786285411e-08,7.2619061148752185e-09
21948,12,576,1.7887786285411e-08,3.961039699022847e-09
20540,12,576,1.7887786285411e-08,3.961039699022847e-09
34579,12,1056,1.7887786285411e-08,7.2619061148752185e-09
30697,12,576,1.7887786285411e-08,3.961039699022847e-09
25003,12,576,1.7887786285411e-08,3.961039699022847e-09
9020,12,576,1.7887786285411e-08,3.961039699022847e-09
17146,12,576,1.7887786285411e-08,3.961039699022847e-09
58419,12,1056,1.7887786285411e-08,7.2619061148752185e-09
18255,12,576,1.7887786285411e-08,3.961039699022847e-09
19600,12,576,1.7887786285411e-08,3.961039699022847e-09
17455,12,576,1.7887786285411e-08,3.961039699022847e-09
48078,12,1056,1.7887786285411e-08,7.2619061148752185e-09
49640,12,1056,1.7887786285411e-08,7.2619061148752185e-09
49211,12,1056,1.7887786285411e-08,7.2619061148752185e-09
19181,12,576,1.7887786285411e-08,3.961039699022847e-09
44334,12,1056,1.7887786285411e-08,7.2619061148752185e-09
21923,12,576,1.7887786285411e-08,3.961039699022847e-09
17845,12,576,1.7887786285411e-08,3.961039699022847e-09
21111,12,576,1.7887786285411e-08,3.961039699022847e-09
43370,12,1056,1.7887786285411e-08,7.2619061148752185e-09
21282,12,576,1.7887786285411e-08,3.961039699022847e-09
22055,12,576,1.7887786285411e-08,3.961039699022847e-09
35295,10,3480,1.4906488571175834e-08,2.39312815149297e-08
30412,10,3480,1.4906488571175834e-08,2.39312815149297e-08
24644,10,480,1.4906488571175834e-08,3.3008664158523722e-09
39714,10,880,1.4906488571175834e-08,6.051588429062682e-09
22692,10,480,1.4906488571175834e-08,3.3008664158523722e-09
29256,10,480,1.4906488571175834e-08,3.3008664158523722e-09
33486,10,880,1.4906488571175834e-08,6.051588429062682e-09
23608,10,480,1.4906488571175834e-08,3.3008664158523722e-09
43123,10,880,1.4906488571175834e-08,6.051588429062682e-09
43125,10,880,1.4906488571175834e-08,6.051588429062682e-09
16449,10,480,1.4906488571175834e-08,3.3008664158523722e-09
30656,10,480,1.4906488571175834e-08,3.3008664158523722e-09
33756,8,560,1.1925190856940667e-08,3.851010818494434e-09
45034,8,560,1.1925190856940667e-08,3.851010818494434e-09
47602,8,560,1.1925190856940667e-08,3.851010818494434e-09
37448,8,560,1.1925190856940667e-08,3.851010818494434e-09
37384,8,560,1.1925190856940667e-08,3.851010818494434e-09
42598,8,560,1.1925190856940667e-08,3.851010818494434e-09
34070,8,560,1.1925190856940667e-08,3.851010818494434e-09
35850,8,560,1.1925190856940667e-08,3.851010818494434e-09
42384,8,560,1.1925190856940667e-08,3.851010818494434e-09
48454,8,560,1.1925190856940667e-08,3.851010818494434e-09
35382,8,560,1.1925190856940667e-08,3.851010818494434e-09
34556,8,560,1.1925190856940667e-08,3.851010818494434e-09
37532,8,560,1.1925190856940667e-08,3.851010818494434e-09
45460,8,560,1.1925190856940667e-08,3.851010818494434e-09
37324,8,560,1.1925190856940667e-08,3.851010818494434e-09
40716,8,560,1.1925190856940667e-08,3.851010818494434e-09
44398,8,560,1.1925190856940667e-08,3.851010818494434e-09
26720,8,384,1.1925190856940667e-08,2.640693132681898e-09
20120,8,384,1.1925190856940667e-08,2.640693132681898e-09
20817,8,384,1.1925190856940667e-08,2.640693132681898e-09
33571,8,704,1.1925190856940667e-08,4.841270743250146e-09
33573,8,704,1.1925190856940667e-08,4.841270743250146e-09
33575,8,704,1.1925190856940667e-08,4.841270743250146e-09
18360,8,384,1.1925190856940667e-08,2.640693132681898e-09
26415,8,384,1.1925190856940667e-08,2.640693132681898e-09
19294,8,384,1.1925190856940667e-08,2.640693132681898e-09
43046,8,704,1.1925190856940667e-08,4.841270743250146e-09
43048,8,704,1.1925190856940667e-08,4.841270743250146e-09
19140,8,384,1.1925190856940667e-08,2.640693132681898e-09
35794,8,704,1.1925190856940667e-08,4.841270743250146e-09
37813,8,704,1.1925190856940667e-08,4.841270743250146e-09
9950,8,384,1.1925190856940667e-08,2.640693132681898e-09
22124,8,384,1.1925190856940667e-08,2.640693132681898e-09
16420,8,384,1.1925190856940667e-08,2.640693132681898e-09
20004,8,384,1.1925190856940667e-08,2.640693132681898e-09
42076,8,704,1.1925190856940667e-08,4.841270743250146e-09
32818,8,704,1.1925190856940667e-08,4.841270743250146e-09
33488,8,704,1.1925190856940667e-08,4.841270743250146e-09
33490,8,704,1.1925190856940667e-08,4.841270743250146e-09
9370,8,384,1.1925190856940667e-08,2.640693132681898e-09
19141,8,384,1.1925190856940667e-08,2.640693132681898e-09
21784,8,384,1.1925190856940667e-08,2.640693132681898e-09
43127,8,704,1.1925190856940667e-08,4.841270743250146e-09
43129,8,704,1.1925190856940667e-08,4.841270743250146e-09
43131,8,704,1.1925190856940667e-08,4.841270743250146e-09
19047,8,384,1.1925190856940667e-08,2.640693132681898e-09
28641,8,384,1.1925190856940667e-08,2.640693132681898e-09
20279,8,384,1.1925190856940667e-08,2.640693132681898e-09
40019,8,704,1.1925190856940667e-08,4.841270743250146e-09
19995,8,384,1.1925190856940667e-08,2.640693132681898e-09
20126,8,384,1.1925190856940667e-08,2.640693132681898e-09
21016,8,384,1.1925190856940667e-08,2.640693132681898e-09
45722,8,704,1.1925190856940667e-08,4.841270743250146e-09
49503,8,704,1.1925190856940667e-08,4.841270743250146e-09
16086,8,384,1.1925190856940667e-08,2.640693132681898e-09
17615,6,288,8.9438931427055e-09,1.9805198495114233e-09
29078,6,288,8.9438931427055e-09,1.9805198495114233e-09
